"stationName","basin","waterLevel","datetime_UTC","localDateTime","unit","warningLevel","dangerLevel","longitude","latitude"
"Arun River at Simle","Koshi","3.70","2019-06-26 21:45:00","2019-06-27 03:30:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.70","2019-06-26 21:45:00","2019-06-27 03:30:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","4.06","2019-06-27 00:55:00","2019-06-27 06:40:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","4.06","2019-06-27 00:55:00","2019-06-27 06:40:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","4.24","2019-06-27 02:15:00","2019-06-27 08:00:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","4.54","2019-06-27 04:35:00","2019-06-27 10:20:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","4.57","2019-06-27 05:35:00","2019-06-27 11:20:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","4.41","2019-06-27 07:15:00","2019-06-27 13:00:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","4.42","2019-06-27 07:45:00","2019-06-27 13:30:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","4.32","2019-06-27 08:35:00","2019-06-27 14:20:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","4.29","2019-06-27 08:45:00","2019-06-27 14:30:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","4.29","2019-06-27 08:45:00","2019-06-27 14:30:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","4.30","2019-06-27 09:05:00","2019-06-27 14:50:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","4.24","2019-06-27 09:15:00","2019-06-27 15:00:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","4.19","2019-06-27 09:35:00","2019-06-27 15:20:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","4.18","2019-06-27 09:45:00","2019-06-27 15:30:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","4.14","2019-06-27 10:05:00","2019-06-27 15:50:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","4.12","2019-06-27 10:15:00","2019-06-27 16:00:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","4.06","2019-06-27 10:45:00","2019-06-27 16:30:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","4.06","2019-06-27 10:45:00","2019-06-27 16:30:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","4.04","2019-06-27 11:05:00","2019-06-27 16:50:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.99","2019-06-27 11:35:00","2019-06-27 17:20:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.97","2019-06-27 11:45:00","2019-06-27 17:30:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.98","2019-06-27 12:05:00","2019-06-27 17:50:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.93","2019-06-27 12:25:00","2019-06-27 18:10:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.96","2019-06-27 12:45:00","2019-06-27 18:30:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.85","2019-06-27 13:05:00","2019-06-27 18:50:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.85","2019-06-27 13:05:00","2019-06-27 18:50:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.85","2019-06-27 13:05:00","2019-06-27 18:50:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.85","2019-06-27 13:05:00","2019-06-27 18:50:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.86","2019-06-27 13:25:00","2019-06-27 19:10:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.85","2019-06-27 13:45:00","2019-06-27 19:30:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.85","2019-06-27 13:45:00","2019-06-27 19:30:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.83","2019-06-27 14:05:00","2019-06-27 19:50:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.84","2019-06-27 14:25:00","2019-06-27 20:10:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.87","2019-06-27 15:35:00","2019-06-27 21:20:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.87","2019-06-27 15:35:00","2019-06-27 21:20:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.91","2019-06-27 16:25:00","2019-06-27 22:10:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.91","2019-06-27 16:25:00","2019-06-27 22:10:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.91","2019-06-27 16:25:00","2019-06-27 22:10:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.91","2019-06-27 16:25:00","2019-06-27 22:10:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.91","2019-06-27 16:25:00","2019-06-27 22:10:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.91","2019-06-27 16:25:00","2019-06-27 22:10:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","4.26","2019-06-27 18:05:00","2019-06-27 23:50:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","4.26","2019-06-27 18:05:00","2019-06-27 23:50:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","4.47","2019-06-27 18:45:00","2019-06-28 00:30:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","4.47","2019-06-27 18:45:00","2019-06-28 00:30:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","4.51","2019-06-27 19:05:00","2019-06-28 00:50:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","4.51","2019-06-27 19:05:00","2019-06-28 00:50:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","4.61","2019-06-27 19:25:00","2019-06-28 01:10:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","4.69","2019-06-27 19:45:00","2019-06-28 01:30:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","4.69","2019-06-27 19:45:00","2019-06-28 01:30:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","4.76","2019-06-27 20:05:00","2019-06-28 01:50:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","4.76","2019-06-27 20:05:00","2019-06-28 01:50:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","4.81","2019-06-27 20:25:00","2019-06-28 02:10:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","4.81","2019-06-27 20:25:00","2019-06-28 02:10:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","4.85","2019-06-27 20:45:00","2019-06-28 02:30:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","4.85","2019-06-27 20:45:00","2019-06-28 02:30:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","4.85","2019-06-27 20:45:00","2019-06-28 02:30:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","4.85","2019-06-27 20:45:00","2019-06-28 02:30:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","4.85","2019-06-27 20:45:00","2019-06-28 02:30:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","4.95","2019-06-27 21:05:00","2019-06-28 02:50:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","4.95","2019-06-27 21:05:00","2019-06-28 02:50:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","4.95","2019-06-27 21:05:00","2019-06-28 02:50:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","4.97","2019-06-27 21:25:00","2019-06-28 03:10:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","4.97","2019-06-27 21:25:00","2019-06-28 03:10:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","4.97","2019-06-27 21:25:00","2019-06-28 03:10:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","4.97","2019-06-27 21:25:00","2019-06-28 03:10:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","4.97","2019-06-27 21:25:00","2019-06-28 03:10:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","5.07","2019-06-27 22:05:00","2019-06-28 03:50:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","5.18","2019-06-27 22:45:00","2019-06-28 04:30:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","5.27","2019-06-27 23:14:58","2019-06-28 04:59:58","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","5.32","2019-06-27 23:24:58","2019-06-28 05:09:58","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","5.32","2019-06-27 23:24:58","2019-06-28 05:09:58","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","5.29","2019-06-27 23:44:58","2019-06-28 05:29:58","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","5.34","2019-06-27 23:54:58","2019-06-28 05:39:58","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","5.42","2019-06-28 00:24:58","2019-06-28 06:09:58","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","5.35","2019-06-28 00:44:58","2019-06-28 06:29:58","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","5.35","2019-06-28 00:44:58","2019-06-28 06:29:58","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","5.35","2019-06-28 00:44:58","2019-06-28 06:29:58","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","5.35","2019-06-28 00:44:58","2019-06-28 06:29:58","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","5.35","2019-06-28 00:44:58","2019-06-28 06:29:58","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","5.35","2019-06-28 00:44:58","2019-06-28 06:29:58","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","5.35","2019-06-28 00:44:58","2019-06-28 06:29:58","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","5.35","2019-06-28 00:44:58","2019-06-28 06:29:58","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","4.91","2019-06-28 04:24:58","2019-06-28 10:09:58","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","4.91","2019-06-28 04:24:58","2019-06-28 10:09:58","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","4.91","2019-06-28 04:24:58","2019-06-28 10:09:58","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","4.91","2019-06-28 04:24:58","2019-06-28 10:09:58","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","4.74","2019-06-28 05:34:58","2019-06-28 11:19:58","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","4.74","2019-06-28 05:34:58","2019-06-28 11:19:58","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","4.27","2019-06-28 08:34:58","2019-06-28 14:19:58","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","4.27","2019-06-28 08:34:58","2019-06-28 14:19:58","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","4.27","2019-06-28 08:34:58","2019-06-28 14:19:58","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","4.27","2019-06-28 08:34:58","2019-06-28 14:19:58","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","4.20","2019-06-28 09:44:58","2019-06-28 15:29:58","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","4.15","2019-06-28 10:04:58","2019-06-28 15:49:58","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","4.14","2019-06-28 10:14:58","2019-06-28 15:59:58","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","4.09","2019-06-28 10:34:58","2019-06-28 16:19:58","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","4.01","2019-06-28 11:34:58","2019-06-28 17:19:58","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","4.01","2019-06-28 11:34:58","2019-06-28 17:19:58","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","4.05","2019-06-28 11:44:58","2019-06-28 17:29:58","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.98","2019-06-28 12:04:58","2019-06-28 17:49:58","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.94","2019-06-28 12:34:58","2019-06-28 18:19:58","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.89","2019-06-28 12:44:58","2019-06-28 18:29:58","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.92","2019-06-28 13:14:58","2019-06-28 18:59:58","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.92","2019-06-28 13:14:58","2019-06-28 18:59:58","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.92","2019-06-28 13:14:58","2019-06-28 18:59:58","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.85","2019-06-28 13:44:58","2019-06-28 19:29:58","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.85","2019-06-28 13:44:58","2019-06-28 19:29:58","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.89","2019-06-28 14:04:58","2019-06-28 19:49:58","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.85","2019-06-28 14:44:58","2019-06-28 20:29:58","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.85","2019-06-28 14:44:58","2019-06-28 20:29:58","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.85","2019-06-28 14:44:58","2019-06-28 20:29:58","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.77","2019-06-28 15:44:58","2019-06-28 21:29:58","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.77","2019-06-28 15:44:58","2019-06-28 21:29:58","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.77","2019-06-28 15:44:58","2019-06-28 21:29:58","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.77","2019-06-28 15:44:58","2019-06-28 21:29:58","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.75","2019-06-28 17:44:58","2019-06-28 23:29:58","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.74","2019-06-28 18:24:58","2019-06-29 00:09:58","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.74","2019-06-28 18:34:58","2019-06-29 00:19:58","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.69","2019-06-28 18:54:58","2019-06-29 00:39:58","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.69","2019-06-28 18:54:58","2019-06-29 00:39:58","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.69","2019-06-28 18:54:58","2019-06-29 00:39:58","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.69","2019-06-28 18:54:58","2019-06-29 00:39:58","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.69","2019-06-28 18:54:58","2019-06-29 00:39:58","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.84","2019-06-28 22:05:00","2019-06-29 03:50:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.84","2019-06-28 22:05:00","2019-06-29 03:50:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.90","2019-06-29 01:45:00","2019-06-29 07:30:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.91","2019-06-29 02:05:00","2019-06-29 07:50:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.91","2019-06-29 02:05:00","2019-06-29 07:50:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.88","2019-06-29 02:15:00","2019-06-29 08:00:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.86","2019-06-29 02:35:00","2019-06-29 08:20:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.90","2019-06-29 02:45:00","2019-06-29 08:30:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.90","2019-06-29 02:45:00","2019-06-29 08:30:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.91","2019-06-29 03:25:00","2019-06-29 09:10:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.91","2019-06-29 03:35:00","2019-06-29 09:20:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.91","2019-06-29 03:35:00","2019-06-29 09:20:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.91","2019-06-29 04:15:00","2019-06-29 10:00:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.92","2019-06-29 04:45:00","2019-06-29 10:30:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.94","2019-06-29 05:05:00","2019-06-29 10:50:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.94","2019-06-29 05:15:00","2019-06-29 11:00:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.99","2019-06-29 06:15:00","2019-06-29 12:00:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.98","2019-06-29 06:25:00","2019-06-29 12:10:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.94","2019-06-29 06:54:58","2019-06-29 12:39:58","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.89","2019-06-29 07:24:58","2019-06-29 13:09:58","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.86","2019-06-29 07:34:58","2019-06-29 13:19:58","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.88","2019-06-29 07:44:58","2019-06-29 13:29:58","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.81","2019-06-29 08:44:58","2019-06-29 14:29:58","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.78","2019-06-29 09:34:58","2019-06-29 15:19:58","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.74","2019-06-29 09:54:58","2019-06-29 15:39:58","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.70","2019-06-29 10:24:58","2019-06-29 16:09:58","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.66","2019-06-29 11:34:58","2019-06-29 17:19:58","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.66","2019-06-29 11:54:58","2019-06-29 17:39:58","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.56","2019-06-29 13:04:58","2019-06-29 18:49:58","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.56","2019-06-29 13:04:58","2019-06-29 18:49:58","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.56","2019-06-29 13:04:58","2019-06-29 18:49:58","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.55","2019-06-29 13:24:58","2019-06-29 19:09:58","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.56","2019-06-29 13:44:58","2019-06-29 19:29:58","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.56","2019-06-29 13:44:58","2019-06-29 19:29:58","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.51","2019-06-29 14:24:58","2019-06-29 20:09:58","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.51","2019-06-29 14:24:58","2019-06-29 20:09:58","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.51","2019-06-29 14:24:58","2019-06-29 20:09:58","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.45","2019-06-29 16:14:58","2019-06-29 21:59:58","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.56","2019-06-29 16:44:58","2019-06-29 22:29:58","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.61","2019-06-29 17:04:58","2019-06-29 22:49:58","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.61","2019-06-29 17:04:58","2019-06-29 22:49:58","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.51","2019-06-29 18:04:58","2019-06-29 23:49:58","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.50","2019-06-29 18:24:58","2019-06-30 00:09:58","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.51","2019-06-29 19:05:00","2019-06-30 00:50:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.48","2019-06-29 19:55:00","2019-06-30 01:40:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.48","2019-06-29 20:05:00","2019-06-30 01:50:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.48","2019-06-29 20:05:00","2019-06-30 01:50:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.49","2019-06-29 20:35:00","2019-06-30 02:20:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.49","2019-06-29 20:35:00","2019-06-30 02:20:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.54","2019-06-29 21:05:00","2019-06-30 02:50:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.54","2019-06-29 21:05:00","2019-06-30 02:50:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.55","2019-06-29 21:35:00","2019-06-30 03:20:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.55","2019-06-29 21:35:00","2019-06-30 03:20:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.60","2019-06-29 22:05:00","2019-06-30 03:50:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.59","2019-06-29 22:35:00","2019-06-30 04:20:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.63","2019-06-29 23:05:00","2019-06-30 04:50:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.67","2019-06-29 23:35:00","2019-06-30 05:20:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.70","2019-06-29 23:45:00","2019-06-30 05:30:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.70","2019-06-29 23:45:00","2019-06-30 05:30:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.70","2019-06-29 23:45:00","2019-06-30 05:30:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.70","2019-06-29 23:45:00","2019-06-30 05:30:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.78","2019-06-30 01:25:00","2019-06-30 07:10:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.78","2019-06-30 01:35:00","2019-06-30 07:20:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.78","2019-06-30 01:35:00","2019-06-30 07:20:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.73","2019-06-30 01:55:00","2019-06-30 07:40:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.75","2019-06-30 02:45:00","2019-06-30 08:30:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.71","2019-06-30 02:55:00","2019-06-30 08:40:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.71","2019-06-30 02:55:00","2019-06-30 08:40:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.69","2019-06-30 04:05:00","2019-06-30 09:50:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.68","2019-06-30 04:45:00","2019-06-30 10:30:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.67","2019-06-30 05:05:00","2019-06-30 10:50:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.67","2019-06-30 05:15:00","2019-06-30 11:00:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.65","2019-06-30 06:35:00","2019-06-30 12:20:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.66","2019-06-30 08:05:00","2019-06-30 13:50:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.62","2019-06-30 08:25:00","2019-06-30 14:10:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.61","2019-06-30 08:35:00","2019-06-30 14:20:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.60","2019-06-30 08:55:00","2019-06-30 14:40:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.60","2019-06-30 08:55:00","2019-06-30 14:40:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.58","2019-06-30 09:25:00","2019-06-30 15:10:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.58","2019-06-30 09:35:00","2019-06-30 15:20:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.53","2019-06-30 10:55:00","2019-06-30 16:40:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.54","2019-06-30 11:05:00","2019-06-30 16:50:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.52","2019-06-30 12:05:00","2019-06-30 17:50:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.52","2019-06-30 12:35:00","2019-06-30 18:20:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.48","2019-06-30 12:55:00","2019-06-30 18:40:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.47","2019-06-30 13:25:00","2019-06-30 19:10:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.49","2019-06-30 13:45:00","2019-06-30 19:30:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.41","2019-06-30 16:05:00","2019-06-30 21:50:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.41","2019-06-30 16:05:00","2019-06-30 21:50:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.41","2019-06-30 16:05:00","2019-06-30 21:50:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.38","2019-06-30 17:25:00","2019-06-30 23:10:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.38","2019-06-30 18:25:00","2019-07-01 00:10:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.38","2019-06-30 18:45:00","2019-07-01 00:30:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.38","2019-06-30 18:45:00","2019-07-01 00:30:00","m",10,11,"26.9233","87.1552"
"Arun River at Simle","Koshi","3.45","2019-06-30 19:25:00","2019-07-01 01:10:00","m",10,11,"26.9233","87.1552"
